"kommune";"year";"bef_tot";"prop_unge_menn";"prop_kvinner_16_18";"prop_menn_16_18";"prop_menn_19_34";"prop_kvinner_19_34";"prop_shj_mottakere";"prop_shj_mottakere_6mnd";"gj_innt_17_34";"gj_innt_35_66";"gj_innt_alle";"lovb_ialt";"Orden";"Rusmiddellovbrudd";"Trafikkovertredelse";"Vold";"lovb_annet"
"1805";2015;18853;0.136583037182411;0.0191481461836313;0.0194663979207553;0.117116639261656;0.101999681748263;0.0294913276401634;0.0086458388585371;255100;512000;399100;57;7;10.4;10.8;6.6;10.7
"1812";2015;2063;0.108579738245274;0.0198739699466796;0.0193892389723703;0.0891904992729035;0.0794958797867184;0.0349006301502666;0.00872515753756665;241500;461000;368400;21.8;2.4;3.4;4.4;3.9;5.8
"1813";2015;7934;0.116838921099067;0.0215528106881775;0.0229392488026216;0.0938996722964457;0.0935215528106882;0.0284850012603983;0.00882278800100832;253600;505600;399800;36;5.4;8.2;6.2;5.4;6
"1818";2015;1737;0.135866436384571;0.0184225676453656;0.0155440414507772;0.120322394933794;0.0875071963154865;0.0293609671848014;0.00345423143350604;282100;479400;379500;28.2;3.5;4.6;4;5.2;6.3
"1820";2015;7454;0.12342366514623;0.0201234236651462;0.0199892675073786;0.103434397638852;0.0964582774349343;0.0222699221894285;0.00523209015293802;250200;501900;392500;48;6.6;12.2;6.8;6.8;8
"1822";2015;2188;0.126599634369287;0.0164533820840951;0.023308957952468;0.103290676416819;0.0936928702010969;0.0489031078610603;0.00639853747714808;258100;443800;360400;35.6;4.6;5;12.8;4.6;5.5
"1824";2015;13352;0.11915817855003;0.0196225284601558;0.0199970041941282;0.0991611743559017;0.0896494907130018;0.0265877771120431;0.0048681845416417;268800;495000;394700;75.1;10;22.6;11.7;10.6;11
"1828";2015;1871;0.141101015499733;0.0219134152859433;0.0293960448957777;0.111704970603955;0.0956707642971673;0.0374131480491716;0.00694815606627472;167000;447000;330800;48.6;6.9;4.3;5.9;9.1;16.6
"1832";2015;4528;0.115282685512367;0.0183303886925795;0.0214222614840989;0.0938604240282686;0.0843639575971731;0.0324646643109541;0.0119257950530035;270300;465200;371600;36.2;3.5;6;7.7;4.2;11.3
"1833";2015;26078;0.124779507630953;0.020707109440908;0.0222026229005292;0.102576884730424;0.0940256154613084;0.0266508167804279;0.00870465526497431;277300;502500;401200;68.5;9;16;12.7;8.6;9.6
"1837";2015;6454;0.117136659436009;0.0230864580105361;0.024016114037806;0.0931205453982027;0.0864580105361016;0.0317632475983886;0.0153393244499535;272400;505500;401300;39.2;5.1;11.5;5.3;6.5;6.8
"1838";2015;2014;0.104270109235353;0.0124131082423039;0.0178748758689176;0.086395233366435;0.0749751737835154;0.0317775571002979;0.00595829195630586;258000;472800;377000;53.1;4;13.4;12.4;4.5;11.9
"1840";2015;4734;0.11660329531052;0.0192226446979299;0.0181664554288128;0.0984368398817068;0.0882974228981833;0.0430925221799747;0.0118293198141107;230700;477600;373500;73.5;7.4;11.8;20.7;11.8;12.5
"1841";2015;9622;0.116711702348784;0.0204739139472043;0.0202660569528165;0.0964456453959676;0.0851174392018291;0.0318021201413428;0.00789856578673872;263800;487700;393200;70.9;7.9;13.2;16.6;9;12.2
"1845";2015;1953;0.0957501280081925;0.0199692780337942;0.0184331797235023;0.0773169482846902;0.0711725550435228;0.021505376344086;0.00512032770097286;273900;465400;376200;50.2;5.6;7.7;14.8;4.1;11.8
"1848";2015;2507;0.110889509373753;0.0179497407259673;0.0207419226166733;0.0901475867570802;0.0753889110490626;0.0542481053051456;0.0199441563621859;246700;481600;374000;32.3;3.6;3.2;4.8;5.6;10
"1849";2015;1811;0.139701822197681;0.018774157923799;0.0220872446162341;0.117614577581447;0.0889011595803424;0.0397570403092214;0.00717835450027609;244500;471500;368600;57.4;6.1;7.7;15.5;12.1;7.2
"1851";2015;2160;0.115740740740741;0.0175925925925926;0.0199074074074074;0.0958333333333333;0.062962962962963;0.0287037037037037;0.00740740740740741;215800;468900;366900;36.6;3.7;4.2;6.5;6;8.8
"1853";2015;1385;0.0974729241877256;0.015884476534296;0.0202166064981949;0.0772563176895307;0.0714801444043321;0.0245487364620939;0.00433212996389892;216200;445200;357200;75.8;3.6;7.2;33.2;5.8;12.3
"1854";2015;2581;0.10499806276637;0.0178225493994576;0.0209221232080589;0.0840759395583107;0.0767144517628826;0.0391321193335916;0.0127857419604804;253500;449300;361100;29.8;2.3;3.1;7;3.9;8.5
"1860";2015;11140;0.126301615798923;0.0223518850987433;0.0233393177737881;0.102962298025135;0.0940754039497307;0.0212746858168761;0.00439856373429084;260700;488200;386100;45.9;6.5;9.3;7;7.4;8.7
"1865";2015;9285;0.11900915455035;0.0197092084006462;0.0201400107700592;0.0988691437802908;0.0907915993537965;0.0361873990306947;0.00786214324178783;245900;490900;392900;48.1;6.6;9.4;8.4;6.6;8
"1866";2015;8057;0.117537544991932;0.0196102767779571;0.0229614000248231;0.0945761449671094;0.0884944768524265;0.0314012659798933;0.0052128583840139;255200;499800;390200;33.1;3;5.2;5.3;4;8.1
"1867";2015;2642;0.0897047691143073;0.020439061317184;0.0185465556396669;0.0711582134746404;0.0598031794095382;0.0382286146858441;0.0105980317940954;227500;437000;344000;27.6;2.3;4.9;6.4;4.2;6.8
"1868";2015;4563;0.122945430637738;0.0201621740083279;0.0216962524654832;0.101249178172255;0.0885382423843962;0.0216962524654832;0.00219154065307911;255400;489100;387800;43.8;5.9;5;12.5;5;9.2
"1870";2015;10166;0.1289592760181;0.0203619909502262;0.0243950422978556;0.104564233720244;0.0942356875860712;0.0310840055085579;0.00777100137713948;261100;505600;403400;47.4;5.7;9;10.5;5.6;7.2
"1871";2015;4991;0.115007012622721;0.0200360649168503;0.0220396714085354;0.0929673412141855;0.0805449809657383;0.0304548186736125;0.0118212783009417;246000;480600;381000;35.3;3.8;7;5.8;3.4;7.6
"1902";2015;72681;0.147672706759676;0.0175286526052201;0.0191384268240668;0.128534279935609;0.122136459322244;0.0250134147851571;0.00654916690744486;272900;548500;434300;58.3;7;9.8;8;7.1;8.4
"1903";2015;24676;0.129153833684552;0.0195736748257416;0.0194926244123845;0.109661209272167;0.0977062733019938;0.0253282541740963;0.00895607067596045;263700;524700;413300;49.7;7.1;9.4;5.9;6.4;9.1
"1911";2015;3076;0.123537061118335;0.0243823146944083;0.0256827048114434;0.0978543563068921;0.0900520156046814;0.0354356306892068;0.00910273081924577;198700;454800;350400;38.7;3.9;2.9;14.6;4.6;9.1
"1913";2015;2988;0.10809906291834;0.0143908969210174;0.0177376171352075;0.0903614457831325;0.0766398929049531;0.0254350736278447;0.00301204819277108;241300;470200;380300;22.4;3.3;2;5.4;3;5
"1922";2015;4078;0.170426679744973;0.0147130946542423;0.017165277096616;0.153261402648357;0.105934281510544;0.0122609122118686;0.00318783717508583;334600;488700;404700;48.1;8.8;7.1;14.5;4.7;6.4
"1923";2015;2219;0.138350608382154;0.024785939612438;0.0414601171698964;0.0968904912122578;0.0770617395223073;0.0374042361424065;0.00721045515998197;171700;453500;341800;42.4;8.1;8.6;2.3;11.7;7.2
"1924";2015;6693;0.151949798296728;0.0206185567010309;0.0224114746750336;0.129538323621694;0.0960705214403108;0.0126998356491857;0.00224114746750336;318400;537800;428200;50.5;6.9;7.2;16.1;5.7;7.5
"1925";2015;3451;0.110982323964068;0.0231816864676905;0.0217328310634599;0.0892494929006085;0.0846131556070704;0.0194146624166908;0.00521587945523037;265700;507400;404500;35.6;5.5;11;6.1;4.6;5.2
"1931";2015;11535;0.121109666233203;0.0228868660598179;0.0253142609449502;0.0957954052882531;0.0887732986562635;0.0195925444299957;0.00615517988729952;268700;512300;402800;53.6;8.4;10.2;9.6;8.1;11.3
"1933";2015;5720;0.10979020979021;0.0211538461538462;0.0195804195804196;0.0902097902097902;0.0816433566433566;0.0178321678321678;0.00174825174825175;271300;457100;369000;64.7;5.1;8.6;27.6;8.7;9.8
"1938";2015;2922;0.108829568788501;0.0188227241615332;0.0181382614647502;0.0906913073237509;0.068104038329911;0.0232717316906229;0.00239561943874059;254000;471300;376000;43.5;6.2;5.1;10.3;6.2;12.3
"1939";2015;1898;0.120126448893572;0.0173867228661749;0.0231822971548999;0.0969441517386723;0.0779768177028451;0.0247629083245522;0.00210748155953635;233500;446800;363000;65.3;4.2;7.4;24.8;5.8;18.4
"1940";2015;2182;0.122364802933089;0.0219981668194317;0.0109990834097159;0.111365719523373;0.0829514207149404;0.0242896425297892;0.00458295142071494;237700;425500;334100;42.2;4.1;8.2;12.8;5;7.8
"1941";2015;2895;0.131951640759931;0.0217616580310881;0.0227979274611399;0.109153713298791;0.0932642487046632;0.0404145077720207;0.00276338514680484;281200;481400;376500;34.2;5.2;7.6;3.1;7.6;6.9
"1942";2015;4882;0.120647275706678;0.0176157312576813;0.0217124129455141;0.0989348627611635;0.0929946743138058;0.0354362965997542;0.0071691929537075;255900;470300;376200;51;5.5;10.9;9.6;9.2;10.7
"1943";2015;1226;0.117455138662316;0.0163132137030995;0.0228384991843393;0.0946166394779772;0.0758564437194127;0.0358890701468189;0.00407830342577488;254300;448400;368900;79.9;4.1;15.5;27.7;4.1;21.2
"2002";2015;2128;0.12312030075188;0.0136278195488722;0.0173872180451128;0.105733082706767;0.0836466165413534;0.050281954887218;0.0159774436090226;249800;429100;359400;61.1;10.8;14.1;5.2;11.3;14.1
"2003";2015;6239;0.139926270235615;0.0229203397980446;0.0307741625260458;0.109152107709569;0.0920019233851579;0.0509697066837634;0.0232409039910242;231300;487100;381300;67.3;10.4;13.6;8.2;13.8;13
"2004";2015;10417;0.141883459729289;0.0173754439857925;0.0167034654891043;0.125179994240184;0.112892387443602;0.0333109340501104;0.00863972352884708;328800;535100;436700;63.1;11.1;13.1;6.7;9.8;12.8
"2011";2015;2914;0.130061770761839;0.0161290322580645;0.0175017158544955;0.112560054907344;0.0974605353466026;0.0387783115991764;0.00789293067947838;204100;395800;319900;97.1;10;5.1;33.6;11.7;28.1
"2012";2015;19898;0.142828424967333;0.0209066237812846;0.0255804603477736;0.11724796461956;0.109709518544577;0.0363353100814152;0.00974972359031058;272200;505000;402600;60.2;7.1;10.2;13.5;7.7;10.2
"2015";2015;1041;0.144092219020173;0.0172910662824208;0.0172910662824208;0.126801152737752;0.0778097982708934;0.0720461095100865;0.0192122958693564;249000;422900;347000;98.9;16.3;9.6;10.6;26.9;12.5
"2017";2015;1049;0.0848427073403241;0.0133460438512869;0.0190657769304099;0.0657769304099142;0.0724499523355577;0.0514775977121068;0.0133460438512869;281000;459300;378700;162.1;7.6;7.6;96.3;7.6;22.9
"2018";2015;1241;0.116841257050766;0.0145044319097502;0.0209508460918614;0.0958904109589041;0.08058017727639;0.0314262691377921;0.0040290088638195;261900;459300;368500;51.6;4.8;11.3;6.4;7.3;16.9
"2019";2015;3278;0.119585112873703;0.0192190359975595;0.0192190359975595;0.100366076876144;0.0884685784014643;0.0314215985356925;0.00457596095179988;258400;481900;391400;47.6;5.8;5.2;7;7.3;17.4
"2020";2015;3925;0.107515923566879;0.0206369426751592;0.0178343949044586;0.0896815286624204;0.0863694267515924;0.045859872611465;0.018343949044586;254100;469800;387700;77.2;7.1;15;13.5;11.2;19.4
"2021";2015;2708;0.129615952732644;0.0221565731166913;0.0243722304283604;0.105243722304284;0.0952732644017725;0.0454209748892171;0.017725258493353;189300;453000;351800;68.3;11.4;8.9;11.8;6.6;20.3
"2022";2015;1343;0.125093075204765;0.0163812360387193;0.0290394638868206;0.0960536113179449;0.0729709605361132;0.0603127326880119;0.0163812360387193;243700;418400;346300;70;13.4;11.2;8.9;10.4;17.1
"2023";2015;1116;0.137096774193548;0.0197132616487455;0.0170250896057348;0.120071684587814;0.0851254480286738;0.0896057347670251;0.0161290322580645;241000;404700;339100;74.4;11.6;12.5;9.9;9.9;21.5
"2024";2015;1020;0.130392156862745;0.0205882352941176;0.0137254901960784;0.116666666666667;0.0852941176470588;0.0323529411764706;0.0127450980392157;267100;457600;367600;58.8;9.8;9.8;5.9;8.8;18.6
"2025";2015;2909;0.114472327260227;0.0171880371261602;0.0189068408387762;0.0955654864214507;0.0828463389480921;0.053970436576143;0.0110003437607425;250700;467400;379400;71.2;8.3;13.1;15.5;10;16.8
"2027";2015;934;0.114561027837259;0.012847965738758;0.0160599571734475;0.0985010706638116;0.0835117773019272;0.0503211991434689;0.0182012847965739;244800;446100;356200;107.1;7.5;27.8;23.6;13.9;24.6
"2028";2015;2235;0.137360178970917;0.0178970917225951;0.0187919463087248;0.118568232662192;0.0850111856823266;0.0456375838926174;0.0116331096196868;276900;453500;376700;51.9;6.3;19.7;5.4;4;13
"2030";2015;10221;0.138636141277761;0.0192740436356521;0.0219156638293709;0.116720477448391;0.102436160845318;0.0241659328832795;0.00410918696800704;297300;496500;403200;70.6;14.3;12.7;9.9;10.3;15.7
"0101";2016;30544;0.119008643268727;0.0179740701938188;0.0188907805133578;0.100117862755369;0.0954688318491357;0.0372249869041383;0.0141107909900471;246400;479700;383300;111.4;18.5;21;15.5;11.2;25.5
"0104";2016;32182;0.116245105959853;0.0179914237772668;0.0190168417127587;0.0972282642470946;0.089055994033932;0.0350817227021316;0.0122428686843577;238100;509700;404100;72.6;8.9;12;7.4;7.8;12.1
"0105";2016;54678;0.117176926734701;0.0202458026994404;0.0195691137203263;0.0976078130143751;0.0931270346391602;0.0271041369472183;0.0115768682102491;256200;476600;385700;60.6;8.2;9.5;9.6;6.8;8.8
"0106";2016;78967;0.117656742689984;0.0188939683665329;0.0195904618384895;0.0980662808514949;0.0954196056580597;0.0266187141464156;0.0102827763496144;248200;505800;400900;65.9;8.2;10.2;8.9;7.3;10.4
"0111";2016;4511;0.0866770117490579;0.0188428286410995;0.0199512303258701;0.0667257814231878;0.0716027488361782;0.0279317224562181;0.0101972954998892;235000;538600;442300;60.1;4.2;5.3;6.9;7.8;15.7
"0119";2016;3610;0.106094182825485;0.0168975069252078;0.0238227146814404;0.0822714681440443;0.0789473684210526;0.0354570637119114;0.00803324099722992;241100;476400;376200;140.4;17.7;28.8;28.3;5.8;49
"0122";2016;5343;0.112857944974733;0.0205876848212615;0.0175931124836234;0.0952648324911099;0.0769230769230769;0.0181545947969306;0.00411753696425229;263700;506400;408600;72.2;24;14;7.5;6.9;12.7
"0123";2016;5736;0.121164574616457;0.0193514644351464;0.0275453277545328;0.0936192468619247;0.0854253835425384;0.0317294281729428;0.0118549511854951;264400;510400;411300;47.2;7;4.7;11.9;5.8;9.9
"0124";2016;15615;0.110790906179955;0.0191482548831252;0.0191482548831252;0.09164265129683;0.0942683317323087;0.0352865834133846;0.0156260006404099;246500;484300;393500;64;10.2;8.6;8.9;9.3;11.3
"0125";2016;11396;0.121533871533872;0.0187785187785188;0.020972270972271;0.100561600561601;0.0891540891540892;0.0341347841347841;0.0078975078975079;244800;475400;384000;75.7;9.2;9.8;21.2;8.3;11.7
"0127";2016;3742;0.111704970603955;0.0235168359166221;0.0203099946552646;0.0913949759486905;0.0900587920897916;0.0229823623730625;0.00694815606627472;274700;491900;401900;36.6;3.7;5.3;8.6;4.3;7.5
"0128";2016;8084;0.107743691241959;0.0185551707075705;0.0183077684314696;0.0894359228104899;0.088693715982187;0.0298119742701633;0.0122464126669965;265500;485900;402500;57.4;5.8;8.4;15.3;7.2;9
"0135";2016;7357;0.107924425717004;0.0186217208101128;0.0184857958406959;0.0894386298763083;0.0807394318336278;0.0255538942503738;0.0118254723392687;259600;528200;419800;58.2;9.1;7.1;16.2;4.3;7.5
"0136";2016;15458;0.113274679777462;0.0200543407944107;0.0241299003752102;0.0891447794022513;0.0797645232242205;0.0298874369258636;0.0131323586492431;241700;541700;431700;62.2;7.3;12.4;8.8;5.2;10.4
"0137";2016;5186;0.11685306594678;0.0167759352101813;0.0183185499421519;0.0985345160046278;0.0987273428461242;0.0181257231006556;0.00578480524489009;294600;528700;437500;31.6;2.5;2.9;8.9;4.6;5
"0138";2016;5382;0.127276105536975;0.0169082125603865;0.020066889632107;0.107209215904868;0.0951319212188777;0.0235971757710888;0.00594574507617986;269600;501000;409700;53.7;5.2;4.5;22.3;5.2;10.6
"0211";2016;16732;0.107936887401387;0.0194836241931628;0.0197824527850825;0.0881544346163041;0.0848673201051877;0.0204996414056897;0.00794884054506335;262800;588100;470200;51.4;4.8;7.5;8.3;5.1;10
"0213";2016;30261;0.115032550147054;0.0190013548792175;0.0216119758104491;0.0934205743366049;0.086844453256667;0.0223720300056178;0.0104424837249265;253400;601100;474700;66.7;5.8;8;15.3;5.1;9.3
"0214";2016;18992;0.13595197978096;0.016164700926706;0.0194292333614153;0.116522746419545;0.112994945240101;0.0193765796124684;0.00742417860151643;229800;568200;434300;67.1;6.5;10;15.1;5.3;8.5
"0215";2016;15695;0.101306148454922;0.0190506530742275;0.0215992354252947;0.0797069130296273;0.0765211850907932;0.0174577891048104;0.00732717425931825;230900;650500;510000;42.1;2.9;4.3;14;4.5;6.8
"0216";2016;18623;0.103796380819417;0.019599420071954;0.021693604682382;0.0821027761370348;0.0805455619395371;0.0199216023197122;0.00719540353326532;218100;599300;475200;33.9;4.1;5.2;3.5;3.7;7.5
"0217";2016;26792;0.105553896685578;0.0189235592714243;0.0198193490594207;0.0857345476261571;0.0801358614511795;0.0156763212899373;0.00589728277097641;241000;698100;533900;49.2;3;5.3;14.6;3.2;6.6
"0219";2016;122348;0.108567365220519;0.0188151829208487;0.0206460260895152;0.0879213391310034;0.089343511949521;0.0170170333801942;0.00667767352143067;251600;809800;606400;49.1;4.2;8.3;5.7;3.7;8.5
"0220";2016;60106;0.110471500349383;0.0212957109107244;0.0222107609889196;0.0882607393604632;0.0889095930522743;0.0160050577313413;0.00652181146640934;239600;766900;576600;42.8;4.1;7.6;6.2;3.7;6.6
"0221";2016;15914;0.11537011436471;0.0185371371119769;0.0216790247580746;0.0936910896066357;0.0864019102676888;0.0301621214025386;0.0114364710317959;266300;491600;400700;41.5;4.5;6;8.4;5;8.7
"0226";2016;17443;0.118385598807545;0.0187467752106862;0.0205239924324944;0.0978616063750502;0.0945364902826349;0.0181734793326836;0.00653557300923006;286900;568400;457900;37.5;2.6;6.6;9.2;2.9;6.4
"0227";2016;11374;0.114383682081941;0.0171443643397222;0.0202215579391595;0.0941621241427818;0.0882714963952875;0.0170564445225954;0.00378055213645156;265200;574000;457200;46.6;3.6;9.1;9.8;6.1;9.1
"0228";2016;17426;0.123608401239527;0.0180190519912774;0.0188798347297142;0.104728566509813;0.103638241707793;0.0220934236198783;0.00803397222541031;289100;571900;461200;61.6;3.6;8.7;29.2;4.3;7.5
"0229";2016;10870;0.11343146274149;0.0207911683532659;0.0211591536338546;0.0922723091076357;0.090064397424103;0.0227230910763569;0.00542778288868445;272300;524500;434900;39.5;4.6;6.1;8.4;4.7;8.4
"0230";2016;36368;0.121865376154861;0.0197151341838979;0.0205950285965684;0.101270347558293;0.0953035635723713;0.0232897052353718;0.00824901011878575;259000;597200;467100;61.2;5.1;11;7.2;6.1;8.9
"0231";2016;52522;0.122482007539698;0.0193823540611553;0.0194585126232817;0.103023494916416;0.0981683865808614;0.0202391378850767;0.00649251742127109;274800;582000;459800;87.1;14;13.9;10.6;8.3;12.2
"0233";2016;22857;0.106794417465109;0.022400140000875;0.0213938837117732;0.085400533753336;0.0822942643391521;0.0141313383208645;0.00643129019556372;245200;628500;491300;45.3;3.9;8.4;13.9;3.9;6.5
"0234";2016;6323;0.11228847066266;0.0222995413569508;0.0210343191523011;0.091254151510359;0.0776530128103748;0.0139174442511466;0.00506088881859877;259700;642500;504800;23.1;3.8;1.7;3.5;3.3;4.9
"0235";2016;34189;0.125595951914358;0.0179297434847466;0.0192167071280236;0.106379244786335;0.102021117903419;0.0247448009593729;0.0100909649302407;290300;553000;446600;184.7;20.8;55.5;22.6;10.4;19.1
"0236";2016;20783;0.119328297165953;0.0195351970360391;0.0212192657460424;0.0981090314199105;0.0929124765433287;0.0180917095703219;0.00644757734687004;271000;517900;421300;40.3;5.3;7.3;5.4;4;8.4
"0237";2016;23811;0.117844693628995;0.0181428751417412;0.0173869220108353;0.10045777161816;0.0976019486791819;0.0252404350930242;0.0100793750787451;287500;501700;415400;49.3;4.3;8.3;12.4;5.3;7.8
"0238";2016;12267;0.119833700171191;0.0200538028857911;0.0189125295508274;0.100921170620364;0.0938289720388033;0.0181788538354936;0.0057878861987446;281000;525300;431200;34.9;3.1;5.5;6.3;5.6;7.3
"0239";2016;2837;0.116320056397603;0.0215015861825872;0.025026436376454;0.0912936200211491;0.0800140994007755;0.0257314064152274;0.00810715544589355;240100;457400;369500;38.4;3.2;3.5;9.9;6.7;7.8
"0301";2016;658390;0.157174319172527;0.0129543279818952;0.0137243882805024;0.143449930892024;0.149239812269324;0.0298105985813879;0.0128738285818436;325200;638400;499200;101.3;13.6;11.4;7.1;10.5;16.7
"0402";2016;17835;0.106868516961032;0.0170451359686011;0.0193439865433137;0.087524530417718;0.0805719091673675;0.0403700588730025;0.0148584244463134;243200;488800;393300;64.8;9.6;10;8.7;9;12.7
"0403";2016;30120;0.119820717131474;0.0167330677290837;0.0187915006640106;0.101029216467463;0.0948871181938911;0.0303784860557769;0.0148074369189907;245400;545800;425300;67.8;7.2;11.7;6.6;6.3;10.8
"0412";2016;33597;0.116052028454922;0.0186028514450695;0.0212518974908474;0.0948001309640742;0.0882816918177218;0.0299133851236718;0.0111319463047296;267300;487800;393200;38.9;2.6;8.5;6.4;3.5;8.8
"0415";2016;7588;0.115840801265156;0.0188455455983131;0.0166051660516605;0.099235635213495;0.0937005798629415;0.0270163415919873;0.0129151291512915;254900;471300;380100;90.3;4.2;8.4;56;5;6.3
"0417";2016;20119;0.115264178140067;0.0182414632934042;0.0219195785078781;0.0933445996321885;0.0903623440528853;0.024653312788906;0.0129231075103136;255200;494900;398200;60.4;9.4;7.8;20.7;4.4;7.8
"0418";2016;5131;0.0972519976612746;0.0206587409861625;0.018514909374391;0.0787370882868837;0.0748392126291171;0.035860456051452;0.0128629896706295;243800;444800;366800;43.3;14.8;2.9;4.7;3.5;5.1
"0419";2016;7901;0.111378306543476;0.0198709024174155;0.0202506011897228;0.0911277053537527;0.0832805973927351;0.0278445766358689;0.00784710796101759;258300;470000;388600;43;2.9;5.8;14.6;4.4;7.3
"0420";2016;6142;0.10338651904917;0.0170954086616737;0.0223054379680886;0.0810810810810811;0.0740801042005861;0.0416802344513188;0.0151416476717682;229800;435700;355100;85.8;8.6;12.9;22.6;6.2;23.4
"0423";2016;4763;0.096157883686752;0.0178458954440479;0.0176359437329414;0.0785219399538106;0.0678144026873819;0.0445097627545665;0.0149065714885576;213900;455000;362700;47.2;5;6.5;9;4.8;12
"0425";2016;7456;0.103540772532189;0.0166309012875536;0.0166309012875536;0.0869098712446352;0.0726931330472103;0.0358100858369099;0.0136802575107296;218800;459700;363900;49.1;5.5;5.6;7.8;5.9;12.6
"0426";2016;3760;0.0968085106382979;0.0138297872340426;0.0199468085106383;0.0768617021276596;0.0683510638297872;0.0372340425531915;0.0101063829787234;234700;448300;367300;60.1;8.5;8.5;8.5;5.6;14.1
"0427";2016;21030;0.121302900618165;0.0163575844032335;0.0198288159771755;0.101474084640989;0.102853067047076;0.0282929148834998;0.0142177841179268;250400;497000;395200;91.9;7.6;11.7;29.8;7.4;18.2
"0428";2016;6525;0.105593869731801;0.0163984674329502;0.0148659003831418;0.090727969348659;0.0778544061302682;0.0327969348659004;0.0145593869731801;228800;440000;356100;95.5;14.6;11.8;17.9;6.4;13.9
"0429";2016;4429;0.143824791149244;0.0176111989162339;0.0212237525400768;0.122601038609167;0.0925716866109731;0.0345450440279973;0.00767667645066606;269100;465600;371100;46.3;4.3;5.9;5.6;5;9.3
"0430";2016;2600;0.124615384615385;0.0173076923076923;0.0169230769230769;0.107692307692308;0.0773076923076923;0.045;0.0138461538461538;186200;444300;341600;101.5;4.6;14.6;47.3;6.5;14.2
"0437";2016;5580;0.118637992831541;0.0240143369175627;0.0216845878136201;0.0969534050179211;0.0851254480286738;0.0267025089605735;0.00681003584229391;234200;484400;385700;51.8;3.6;5.6;19.7;3.6;7.7
"0501";2016;27476;0.128766923860824;0.0182340952103654;0.0191439802009026;0.109622943659921;0.106310962294366;0.0246396855437473;0.00989954869704469;242200;547900;418700;49.6;5.7;10;7.2;4.8;6.5
"0502";2016;30137;0.126522215217175;0.0176195374456648;0.0194777184192189;0.107044496797956;0.0962935925938215;0.0355708929223214;0.0152968112287222;252400;513200;401500;61;7.1;11.3;10.5;6.1;10.3
"0511";2016;2701;0.125879303961496;0.0177711958533876;0.0233246945575713;0.102554609403924;0.0751573491299519;0.0259163272861903;0.00407256571640133;228600;458300;360200;55.2;2.2;8.5;24.8;3.7;7.8
"0516";2016;5741;0.108169308482843;0.0177669395575684;0.0243859954711723;0.0837833130116704;0.0768158857341927;0.0289148232015328;0.00905765546072113;275300;498400;398700;37.8;3.3;3.8;12.7;4;7.3
"0517";2016;5935;0.113395113732098;0.0207245155855097;0.0224094355518113;0.0909856781802864;0.0748104465037911;0.0404380791912384;0.00977253580454928;217000;438900;346800;42.3;3.7;3.5;16.2;5.4;7.2
"0519";2016;3154;0.114774889029803;0.0168040583386176;0.0225110970196576;0.0922637920101458;0.0748256182625238;0.0193405199746354;0.00412175015852885;286900;491800;390000;25.4;1.9;2.9;6.7;3.8;6
"0521";2016;5072;0.129337539432177;0.0183359621451104;0.0238564668769716;0.105481072555205;0.0912854889589905;0.0309542586750789;0.0106466876971609;242900;495300;389000;49.1;1.8;3.5;18.1;3.7;6.5
"0528";2016;14906;0.112303770293841;0.0180464242586878;0.0176439017845163;0.0946598685093251;0.0828525426002952;0.0167717697571448;0.00335435395142895;255200;491500;392400;28.4;2.7;2.8;6.9;3.6;8.5
"0529";2016;13180;0.111987860394537;0.0185128983308042;0.0190440060698027;0.0929438543247344;0.0823216995447648;0.0253414264036419;0.00606980273141123;263300;475400;388700;47.7;2.8;9.7;11.5;5.1;9.7
"0532";2016;6629;0.114647759843114;0.0176497209232162;0.0211193241816262;0.0935284356614874;0.0846281490420878;0.0197616533413788;0.00799517272590134;262900;489300;396400;38.3;4.1;7.2;6.5;6.2;6.3
"0533";2016;9044;0.106811145510836;0.0172490048651039;0.021671826625387;0.0851393188854489;0.0893409995577178;0.0270897832817337;0.00762936753648828;262800;524800;429500;47.5;4.3;9.3;14.6;7.9;6.3
"0534";2016;13695;0.107484483388098;0.0205184373859073;0.0195691858342461;0.0879152975538518;0.0849215041986126;0.030083972252647;0.00708287696239503;261600;516500;412500;44.8;6.6;6.8;8.9;5.1;8.2
"0536";2016;5758;0.114970475859674;0.0189301840916985;0.0196248697464397;0.0953456061132338;0.0786731503994443;0.0152830844043071;0.00277874261896492;236100;432000;354300;33;3.3;3.8;5.4;5.7;9
"0538";2016;6751;0.117019700785069;0.0198489112724041;0.0216264257147089;0.09539327507036;0.0817656643460228;0.0205895422900311;0.00459191230928751;250400;448100;362300;42.8;2.8;1.9;6.1;4.1;21.3
"0540";2016;3058;0.105297580117724;0.0199476782210595;0.0209287115761936;0.0843688685415304;0.0742315238718116;0.0291039895356442;0.00817527795945062;249400;455500;365700;33.4;3.9;3.3;15;2.3;4.9
"0542";2016;6458;0.109941158253329;0.0185816042118303;0.0185816042118303;0.0913595540414989;0.0854753793744193;0.0445958501083927;0.0128522762465159;260000;478000;388900;68;8.8;15.9;13.6;7.4;9.9
"0544";2016;3220;0.116770186335404;0.0198757763975155;0.0186335403726708;0.0981366459627329;0.0891304347826087;0.0273291925465838;0.00745341614906832;272100;492600;397300;37.9;5.9;4.7;4.7;4.3;7.1
"0602";2016;67895;0.127623536342882;0.0174239634730098;0.0173208630974299;0.110302673245453;0.107224390603137;0.02683555490095;0.011282126813462;272300;544500;432500;73.9;10.4;12.6;7.1;8.1;12.1
